type,id,name,category,rarity,conditions,Adventure mode rarity
quest,quest.an_opponent_touches_water,An Opponent Touches Water,compete,common,"if an opposing team member touches water then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who touches water gets this goal! Can only appear if more than 1 team is in play. Being in a boat should not count as touching water.",common
quest,quest.opponent_obtains_advancement,Opponent Obtains Advancement,compete,common,Can only appear in lockout or rarity modes.,common
quest,quest.opponent_stands_on_stone,Opponent Stands on Stone,compete,common,Can only appear in lockout or rarity modes.,common
quest,quest.opponent_wears_armor,Opponent Wears Armor,compete,common,Can only appear in lockout or rarity modes.,uncommon
quest,quest.opponent_is_hit_by_a_windcharge,Opponent is hit by a windcharge,compete,epic,Can only appear in lockout or rarity modes.,legendary
quest,quest.an_opponent_catches_on_fire,An Opponent Catches on Fire,compete,rare,"if an opposing team member catches fire then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who caught fire gets this goal! Can only appear if more than 1 team is in play",rare
quest,quest.an_opponent_obtains_obsidian,An Opponent Obtains Obsidian,compete,rare,"if an opposing team member obtains a obsidian then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who obtains obsidian gets this goal! Can only appear if more than 1 team is in play",rare
quest,quest.obtain_more_hoppers_than_the_opponent,Obtain More Hoppers than the opponent,compete,rare,"can only appear if more than one team is in play. In all modes, this quest is always given to the current leader and can be stolen at anytime should another team take the lead in this goal",uncommon
quest,quest.an_opponent_dies_3_times,An Opponent Dies 3 Times,compete,uncommon,"if a single team dies 3 times then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who died 3 times gets this goal! Can only appear if more than 1 team is in play",uncommon
quest,quest.deal_400_damage,Deal 400 Damage,compete,uncommon,,uncommon
quest,quest.have_more_unique_crafts_than_the_opponents,Have more unique crafts than the opponents,compete,uncommon,"Can only appear in lockout or rarity modes. Always achievable, goal completion gets stolen and given to leading team with most unique crafts",uncommon
quest,quest.hit_an_opponent_with_a_snowball,Hit an opponent with a snowball,compete,uncommon,,uncommon
quest,quest.kill_an_opponent,Kill an opponent,compete,uncommon,Can only appear if rtp is disabled Can only appear if pvp is enabled can only appear when both rtp is disabled and pvp is enabled,uncommon
quest,quest.obtain_more_dried_kelp_blocks_than_the_opponent,Obtain More Dried Kelp Blocks than the Opponent,compete,uncommon,"can only appear if more than one team is in play. In all modes, this quest is always given to the current leader and can be stolen at anytime should another team take the lead in this goal",uncommon
quest,quest.opponent_stands_on_netherrack,Opponent Stands on Netherrack,compete,uncommon,Can only appear in lockout or rarity modes.,uncommon
quest,quest.die_by_drowning,Die by drowning,death,common,,common
quest,quest.die_by_llama,Die by Llama,death,epic,,epic
quest,quest.die_to_creaking,Die to Creaking,death,epic,Can only appear if hostile mobs are enabled Can only appear if daylight cycle setting is not set to day only Can only appear if both daylight cycle and hostile mobs are enabled.,epic
quest,quest.die_to_warden,Die to warden,death,epic,,legendary
quest,quest.die_by_anvil,Die by Anvil,death,rare,,mythic
quest,quest.die_by_berry_bush,Die by Berry Bush,death,rare,,rare
quest,quest.die_by_cactus,Die by Cactus,death,rare,,rare
quest,quest.die_by_falling_off_vines,Die by Falling Off Vines,death,rare,,rare
quest,quest.die_by_freezing,Die by freezing,death,rare,,rare
quest,quest.die_to_intentional_game_design,Die to [Intentional Game Design],death,rare,,epic
quest,quest.die_to_falling_stalactite,Die to Falling Stalactite,death,rare,,rare
quest,quest.die_to_iron_golem,Die to Iron Golem,death,rare,can only appear if hostile mobs are enabled,uncommon
quest,quest.die_to_piglin_brute,Die to Piglin Brute,death,rare,Can only appear if hostile mobs are enabled,epic
quest,quest.die_to_polar_bear,Die to Polar Bear,death,rare,Can only appear if hostile mobs are enabled,rare
quest,quest.die_to_pufferfish,Die to pufferfish,death,rare,,rare
quest,quest.die_to_tnt_minecart,Die to TNT Minecart,death,rare,,rare
quest,quest.die_to_trident,Die to trident,death,rare,,rare
quest,quest.die_to_witch,Die to Witch,death,rare,Can only appear if hostile mobs are enabled,rare
quest,quest.die_by_bee_sting,Die by Bee Sting,death,uncommon,can only appear if hostile mobs are enabled,uncommon
quest,quest.die_by_firework_rocket,Die by Firework Rocket,death,uncommon,,uncommon
quest,quest.die_by_magic,Die by Magic,effect,epic,Can only appear if effects are disabled can only appear when both hostilemobs are enabled and effects mode disabled,epic
quest,quest.get_6_status_effects_at_once,Get 6 Status Effects at Once,effect,epic,,epic
quest,quest.obtain_a_potion_of_healing,obtain a potion of healing,effect,epic,can only appear when hostilemobs are enabled,epic
quest,quest.obtain_a_potion_of_invisibility,Obtain a potion of invisibility,effect,epic,can only appear when hostilemobs are enabled,legendary
quest,quest.obtain_a_potion_of_leaping,obtain a potion of leaping,effect,epic,Can only appear if effects are disabled can only appear when both hostilemobs are enabled and effects mode disabled,legendary
quest,quest.obtain_a_potion_of_swiftness,Obtain a potion of swiftness,effect,epic,can only appear when hostilemobs are enabled,legendary
quest,quest.obtain_a_potion_of_water_breathing,Obtain a potion of water breathing,effect,epic,can only appear if hostile mobs are enabled,legendary
quest,quest.get_levitation,Get Levitation,effect,mythic,Can only appear if effects are disabled can only appear when both hostilemobs are enabled and effects mode disabled,mythic
quest,quest.obtain_a_lingering_potion,obtain a lingering potion,effect,mythic,Can only appear if effects are disabled can only appear when both hostilemobs are enabled and effects mode disabled,mythic
quest,quest.get_3_status_effects_at_once,Get 3 Status Effects at Once,effect,rare,Can only appear if effects are disabled only appear when effects mode is disabled,rare
quest,quest.get_absorption,Get Absorption,effect,rare,can only appear if effects are disabled,rare
quest,quest.get_bad_omen,Get Bad Omen,effect,rare,Can only appear if effects are disabled can only appear when both hostilemobs are enabled and effects mode disabled,rare
quest,quest.get_glowing,Get Glowing,effect,rare,Can only appear if effects are disabled can only appear when effects mode is disabled,rare
quest,quest.get_jump_boost,Get Jump Boost,effect,rare,can only appear if effects are disabled,rare
quest,quest.get_mining_fatigue,Get Mining Fatigue,effect,rare,Can only appear if effects are disabled can only appear when both hostilemobs are enabled and effects mode disabled,rare
quest,quest.get_nausea,Get Nausea,effect,rare,Can only appear if effects are disabled can only appear when effects mode is disabled,rare
quest,quest.get_poisoned,Get Poisoned,effect,rare,can only appear if effects are disabled,rare
quest,quest.get_weakness,Get Weakness,effect,rare,can only appear if effects are disabled,rare
quest,quest.use_a_brewing_stand,Use a Brewing Stand,effect,rare,,rare
quest,quest.remove_a_status_effect_with_a_milk_bucket,Remove a Status Effect with a Milk Bucket,effect,uncommon,,rare
quest,quest.obtain_all_end_stone_varients,Obtain all end stone varients,end,mythic,Can only appear if hostile movs are enabled,mythic
quest,quest.grow_20_trees,Grow 20 trees,farm,rare,,uncommon
quest,quest.eat_apple,Eat Apple,food,common,,uncommon
quest,quest.eat_carrot,Eat Carrot,food,common,,uncommon
quest,quest.eat_dried_kelp,Eat Dried Kelp,food,common,,uncommon
quest,quest.empty_hunger_bar,Empty Hunger Bar,food,common,can only appear if hunger is enabled,common
quest,quest.fill_a_campfire_with_4_food_items,Fill a campfire with 4 food items,food,common,,uncommon
quest,quest.eat_20_unique_foods,Eat 20 Unique Foods,food,epic,,epic
quest,quest.eat_all_types_of_bowl_foods,Eat all types of bowl foods,food,epic,Can only appear if hunger is enabled,epic
quest,quest.eat_enchanted_golden_apple,Eat Enchanted Golden Apple,food,epic,,epic
quest,quest.eat_chorus_fruit,Eat Chorus Fruit,food,mythic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,mythic
quest,quest.eat_10_unique_foods,Eat 10 Unique Foods,food,rare,Can only appear if hunger is enabled can only appear when hunger is enabled,rare
quest,quest.eat_beetroot_soup,Eat beetroot soup,food,rare,Can only appear if hunger is enabled,rare
quest,quest.eat_poisonous_potato,Eat Poisonous Potato,food,rare,can only appear if hunger is enabled,rare
quest,quest.eat_pumpkin_pie,Eat Pumpkin Pie,food,rare,Can only appear if hunger is enabled can only appear when hunger is enabled,rare
quest,quest.eat_rabbit_stew,Eat Rabbit Stew,food,rare,Can only appear if hunger is enabled can only appear when hunger is enabled,rare
quest,quest.eat_suspicious_stew,Eat Suspicious Stew,food,rare,,rare
quest,quest.obtain_all_pumpkin_types,Obtain All Pumpkin Types,food,rare,,rare
quest,quest.eat_5_unique_foods,Eat 5 Unique Foods,food,uncommon,Can only appear if hunger is enabled can only appear when hunger is enabled,uncommon
quest,quest.eat_a_glow_berry,Eat a glow berry,food,uncommon,Can only appear if hunger is enabled can only appear when hunger is enabled,uncommon
quest,quest.eat_beetroot,Eat Beetroot,food,uncommon,,uncommon
quest,quest.eat_cookie,Eat Cookie,food,uncommon,Can only appear if hunger is enabled can only appear when hunger is enabled,uncommon
quest,quest.eat_spider_eye,Eat Spider Eye,food,uncommon,,uncommon
quest,quest.obtain_64_brown_glass,Obtain 64 Brown Glass,glass,epic,,rare
quest,quest.obtain_64_cyan_glass,Obtain 64 Cyan Glass,glass,epic,,rare
quest,quest.obtain_64_green_glass,Obtain 64 Green Glass,glass,epic,,rare
quest,quest.obtain_64_lime_glass,Obtain 64 Lime Glass,glass,epic,,rare
quest,quest.obtain_64_black_glass,Obtain 64 Black Glass,glass,rare,,uncommon
quest,quest.obtain_64_blue_glass,Obtain 64 Blue Glass,glass,rare,,uncommon
quest,quest.obtain_64_gray_glass,Obtain 64 Gray Glass,glass,rare,,uncommon
quest,quest.obtain_64_light_blue_glass,Obtain 64 Light Blue Glass,glass,rare,,uncommon
quest,quest.obtain_64_light_gray_glass,Obtain 64 Light Gray Glass,glass,rare,,uncommon
quest,quest.obtain_64_magenta_glass,Obtain 64 Magenta Glass,glass,rare,,uncommon
quest,quest.obtain_64_orange_glass,Obtain 64 Orange Glass,glass,rare,,uncommon
quest,quest.obtain_64_pink_glass,Obtain 64 Pink Glass,glass,rare,,uncommon
quest,quest.obtain_64_purple_glass,Obtain 64 Purple Glass,glass,rare,,uncommon
quest,quest.obtain_64_red_glass,Obtain 64 Red Glass,glass,rare,,uncommon
quest,quest.obtain_64_white_glass,Obtain 64 White Glass,glass,rare,,uncommon
quest,quest.obtain_64_yellow_glass,Obtain 64 Yellow Glass,glass,rare,,uncommon
quest,quest.obtain_64_brown_glazed_terracotta,Obtain 64 Brown Glazed Terracotta,glazed terracotta,epic,,rare
quest,quest.obtain_64_cyan_glazed_terracotta,Obtain 64 Cyan Glazed Terracotta,glazed terracotta,epic,,rare
quest,quest.obtain_64_green_glazed_terracotta,Obtain 64 Green Glazed Terracotta,glazed terracotta,epic,,rare
quest,quest.obtain_64_lime_glazed_terracotta,Obtain 64 Lime Glazed Terracotta,glazed terracotta,epic,,rare
quest,quest.obtain_64_black_glazed_terracotta,Obtain 64 Black Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_blue_glazed_terracotta,Obtain 64 Blue Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_gray_glazed_terracotta,Obtain 64 Gray Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_light_blue_glazed_terracotta,Obtain 64 Light Blue Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_light_gray_glazed_terracotta,Obtain 64 Light Gray Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_magenta_glazed_terracotta,Obtain 64 Magenta Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_orange_glazed_terracotta,Obtain 64 Orange Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_pink_glazed_terracotta,Obtain 64 Pink Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_purple_glazed_terracotta,Obtain 64 Purple Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_red_glazed_terracotta,Obtain 64 Red Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_white_glazed_terracotta,Obtain 64 White Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.obtain_64_yellow_glazed_terracotta,Obtain 64 Yellow Glazed Terracotta,glazed terracotta,rare,,uncommon
quest,quest.attach_a_lead_to_a_cow,Attach a lead to a cow,lead,common,,uncommon
quest,quest.attach_a_boat_to_a_happy_ghast_using_a_lead,Attach a boat to a happy ghast using a lead,lead,epic,,
quest,quest.attach_a_lead_to_8_unique_entities_at_once,Attach a lead to 8 unique entities at once,lead,epic,,epic
quest,quest.attach_a_lead_to_a_strider,Attach a lead to a strider,lead,epic,,epic
quest,quest.attach_a_lead_to_6_unique_entities_at_once,Attach a lead to 6 unique entities at once,lead,rare,,rare
quest,quest.attach_a_lead_to_a_cherry_chest_boat,Attach a lead to a cherry chest boat,lead,rare,,rare
quest,quest.attach_a_lead_to_a_fox,Attach a lead to a fox,lead,rare,,rare
quest,quest.attach_a_lead_to_a_frog,Attach a lead to a frog,lead,rare,,rare
quest,quest.attach_a_lead_to_an_iron_golem,Attach a lead to an iron golem,lead,rare,,rare
quest,quest.attach_a_lead_to_4_unique_entities_at_once,Attach a lead to 4 unique entities at once,lead,uncommon,,uncommon
quest,quest.attach_a_lead_to_a_dolphin,Attach a lead to a dolphin,lead,uncommon,,uncommon
quest,quest.wear_black_colored_leather_boots,Wear Black Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_black_colored_leather_chestplate,Wear Black Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_black_colored_leather_helmet,Wear Black Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_black_colored_leather_leggings,Wear Black Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_blue_colored_leather_boots,Wear Blue Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_blue_colored_leather_chestplate,Wear Blue Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_blue_colored_leather_helmet,Wear Blue Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_blue_colored_leather_leggings,Wear Blue Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_gray_colored_leather_boots,Wear Gray Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_gray_colored_leather_chestplate,Wear Gray Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_gray_colored_leather_helmet,Wear Gray Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_gray_colored_leather_leggings,Wear Gray Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_leather_armor_set,Wear Leather Armor Set,leather,common,,uncommon
quest,quest.wear_light_blue_colored_leather_boots,Wear Light Blue Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_light_blue_colored_leather_chestplate,Wear Light Blue Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_light_blue_colored_leather_helmet,Wear Light Blue Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_light_blue_colored_leather_leggings,Wear Light Blue Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_light_gray_colored_leather_boots,Wear Light Gray Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_light_gray_colored_leather_chestplate,Wear Light Gray Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_light_gray_colored_leather_helmet,Wear Light Gray Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_light_gray_colored_leather_leggings,Wear Light Gray Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_magenta_colored_leather_boots,Wear Magenta Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_magenta_colored_leather_chestplate,Wear Magenta Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_magenta_colored_leather_helmet,Wear Magenta Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_magenta_colored_leather_leggings,Wear Magenta Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_orange_colored_leather_boots,Wear Orange Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_orange_colored_leather_chestplate,Wear Orange Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_orange_colored_leather_helmet,Wear Orange Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_orange_colored_leather_leggings,Wear Orange Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_pink_colored_leather_boots,Wear Pink Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_pink_colored_leather_chestplate,Wear Pink Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_pink_colored_leather_helmet,Wear Pink Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_pink_colored_leather_leggings,Wear Pink Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_purple_colored_leather_boots,Wear Purple Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_purple_colored_leather_chestplate,Wear Purple Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_purple_colored_leather_helmet,Wear Purple Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_purple_colored_leather_leggings,Wear Purple Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_red_colored_leather_boots,Wear Red Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_red_colored_leather_chestplate,Wear Red Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_red_colored_leather_helmet,Wear Red Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_red_colored_leather_leggings,Wear Red Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_white_colored_leather_boots,Wear White Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_white_colored_leather_chestplate,Wear White Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_white_colored_leather_helmet,Wear White Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_white_colored_leather_leggings,Wear White Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_yellow_colored_leather_boots,Wear Yellow Colored Leather Boots,leather,common,,uncommon
quest,quest.wear_yellow_colored_leather_chestplate,Wear Yellow Colored Leather Chestplate,leather,common,,uncommon
quest,quest.wear_yellow_colored_leather_helmet,Wear Yellow Colored Leather Helmet,leather,common,,uncommon
quest,quest.wear_yellow_colored_leather_leggings,Wear Yellow Colored Leather Leggings,leather,common,,uncommon
quest,quest.wear_cyan_colored_leather_boots,Wear Cyan Colored Leather Boots,leather,rare,,rare
quest,quest.wear_cyan_colored_leather_chestplate,Wear Cyan Colored Leather Chestplate,leather,rare,,rare
quest,quest.wear_cyan_colored_leather_helmet,Wear Cyan Colored Leather Helmet,leather,rare,,rare
quest,quest.wear_cyan_colored_leather_leggings,Wear Cyan Colored Leather Leggings,leather,rare,,rare
quest,quest.wear_green_colored_leather_boots,Wear Green Colored Leather Boots,leather,rare,,rare
quest,quest.wear_green_colored_leather_chestplate,Wear Green Colored Leather Chestplate,leather,rare,,rare
quest,quest.wear_green_colored_leather_helmet,Wear Green Colored Leather Helmet,leather,rare,,rare
quest,quest.wear_green_colored_leather_leggings,Wear Green Colored Leather Leggings,leather,rare,,rare
quest,quest.wear_lime_colored_leather_boots,Wear Lime Colored Leather Boots,leather,rare,,rare
quest,quest.wear_lime_colored_leather_chestplate,Wear Lime Colored Leather Chestplate,leather,rare,,rare
quest,quest.wear_lime_colored_leather_helmet,Wear Lime Colored Leather Helmet,leather,rare,,rare
quest,quest.wear_lime_colored_leather_leggings,Wear Lime Colored Leather Leggings,leather,rare,,rare
quest,quest.wear_brown_colored_leather_boots,Wear Brown Colored Leather Boots,leather,uncommon,,rare
quest,quest.wear_brown_colored_leather_chestplate,Wear Brown Colored Leather Chestplate,leather,uncommon,,rare
quest,quest.wear_brown_colored_leather_helmet,Wear Brown Colored Leather Helmet,leather,uncommon,,rare
quest,quest.wear_brown_colored_leather_leggings,Wear Brown Colored Leather Leggings,leather,uncommon,,rare
quest,quest.full_set_of_stone_tools,Full Set of Stone Tools,mine,common,,uncommon
quest,quest.full_set_of_wooden_tools,Full Set of Wooden Tools,mine,common,,uncommon
quest,quest.mine_stone_using_your_fists,Mine stone using your fists,mine,common,,
quest,quest.put_a_furnace_in_a_furnace,Put a furnace in a furnace,mine,common,,uncommon
quest,quest.put_a_smoker_in_a_smoker,Put a smoker in a smoker,mine,common,,uncommon
quest,quest.stand_on_a_block_of_coal,Stand on a block of coal,mine,common,,
quest,quest.stand_on_a_block_of_copper,Stand on a block of copper,mine,common,,epic
quest,quest.full_set_of_diamond_tools,Full Set of Diamond Tools,mine,epic,,rare
quest,quest.mine_emerald_ore,Mine Emerald Ore,mine,epic,,
quest,quest.obtain_all_nether_ores,Obtain All Nether Ores,mine,epic,,legendary
quest,quest.place_an_end_crystal,Place an end crystal,mine,epic,,
quest,quest.play_sound_from_a_note_block_whilst_playing_music_on_a_jukebox,Play sound from a note block whilst playing music on a jukebox,mine,epic,,
quest,quest.trigger_a_sculk_sensor,Trigger a sculk sensor,mine,epic,,legendary
quest,quest.wear_diamond_armor_set,Wear Diamond Armor Set,mine,epic,,epic
quest,quest.collect_all_spears,Collect All Spears,mine,legendary,,legendary
quest,quest.obtain_all_overworld_ore_blocks,Obtain All Overworld Ore Blocks,mine,legendary,,
quest,quest.obtain_every_type_of_axe,Obtain Every Type of Axe,mine,legendary,,legendary
quest,quest.obtain_every_type_of_hoe,Obtain Every Type of Hoe,mine,legendary,,legendary
quest,quest.obtain_every_type_of_pickaxe,Obtain Every Type of Pickaxe,mine,legendary,,legendary
quest,quest.obtain_every_type_of_shovel,Obtain Every Type of Shovel,mine,legendary,,legendary
quest,quest.obtain_every_type_of_sword,Obtain Every Type of Sword,mine,legendary,,legendary
quest,quest.full_set_of_gold_tools,Full Set of Gold Tools,mine,rare,,rare
quest,quest.mine_mob_spawner,Mine Mob Spawner,mine,rare,,
quest,quest.obtain_all_minecart_types,Obtain All Minecart Types,mine,rare,,rare
quest,quest.obtain_all_overworld_ores,Obtain All Overworld Ores,mine,rare,,rare
quest,quest.obtain_all_rail_types,Obtain All Rail Types,mine,rare,,rare
quest,quest.obtain_every_type_of_raw_ore_block,Obtain Every Type of Raw Ore Block,mine,rare,,rare
quest,quest.stand_on_a_block_of_emerald,Stand on a block of emerald,mine,rare,,
quest,quest.stand_on_a_block_of_of_diamond,Stand on a block of of diamond,mine,rare,,mythic
quest,quest.summon_iron_golem,Summon Iron Golem,mine,rare,,
quest,quest.throw_a_diamond_pickaxe_into_lava,Throw a diamond pickaxe into lava,mine,rare,,uncommon
quest,quest.use_a_crafter_to_craft_a_crafter,Use a crafter to craft a crafter,mine,rare,,
quest,quest.use_an_enchanting_table,Use an Enchanting Table,mine,rare,,
quest,quest.break_any_tool,Break any tool,mine,uncommon,,
quest,quest.full_set_of_iron_tools,Full Set of Iron Tools,mine,uncommon,,uncommon
quest,quest.mine_diamond_ore,Mine Diamond Ore,mine,uncommon,,
quest,quest.mine_obsidian_using_an_iron_pickaxe,Mine obsidian using an iron pickaxe,mine,uncommon,,
quest,quest.obtain_all_cobblestone_block_varients,Obtain all cobblestone block varients,mine,uncommon,,uncommon
quest,quest.obtain_all_copper_tools,Obtain All Copper Tools,mine,uncommon,,uncommon
quest,quest.obtain_all_furnace_variants,Obtain All Furnace Variants,mine,uncommon,,uncommon
quest,quest.obtain_all_mossy_block_varients,Obtain all mossy block varients,mine,uncommon,,uncommon
quest,quest.obtain_all_stone_brick_varients,Obtain all stone brick varients,mine,uncommon,,uncommon
quest,quest.put_a_blast_furnace_in_a_blast_furnace,Put a blast furnace in a blast furnace,mine,uncommon,,rare
quest,quest.stand_on_a_block_of_gold,Stand on a block of gold,mine,uncommon,,rare
quest,quest.stand_on_a_block_of_iron,Stand on a block of iron,mine,uncommon,,
quest,quest.stand_on_a_block_of_lapis_lazuli,Stand on a block of lapis lazuli,mine,uncommon,,mythic
quest,quest.stand_on_a_block_of_redstone,Stand on a block of redstone,mine,uncommon,,mythic
quest,quest.wear_copper_armor_set,Wear Copper Armor Set,mine,uncommon,,uncommon
quest,quest.wear_four_unique_armor_pieces,Wear four unique armor pieces,mine,uncommon,,uncommon
quest,quest.wear_gold_armor_set,Wear Gold Armor Set,mine,uncommon,,uncommon
quest,quest.wear_iron_armor_set,Wear Iron Armor Set,mine,uncommon,,uncommon
quest,quest.extinguish_a_campfire_with_a_shovel,Extinguish a campfire with a shovel,misc,common,,
quest,quest.fill_a_composter,Fill a composter,misc,common,,uncommon
quest,quest.flick_a_lever_20_times,Flick a lever 20 times,misc,common,,rare
quest,quest.obtain_64_of_any_one_item_block,Obtain 64 of Any One Item/Block,misc,common,,common
quest,quest.place_a_painting,Place a painting,misc,common,,
quest,quest.push_a_button_20_times,Push a button 20 times,misc,common,,rare
quest,quest.put_a_chest_in_a_chest,Put a chest in a chest,misc,common,,uncommon
quest,quest.put_a_crafting_table_in_a_crafting_table,Put a crafting table in a crafting table,misc,common,,uncommon
quest,quest.put_a_flower_in_a_pot,Put a flower in a pot,misc,common,,uncommon
quest,quest.right_click_a_fletching_table,Right click a fletching table,misc,common,,uncommon
quest,quest.trample_farmland,Trample farmland,misc,common,,uncommon
quest,quest.use_a_stonecutter,Use a stonecutter,misc,common,,uncommon
quest,quest.write_a_book,Write a Book,misc,common,,uncommon
quest,quest.build_all_golems,Build all golems,misc,epic,,
quest,quest.craft_75_unique_items,Craft 75 Unique Items,misc,epic,,epic
quest,quest.do_star_trader_advancement,Do Star Trader Advancement,misc,epic,,
quest,quest.get_25_advancements,Get 25 Advancements,misc,epic,,epic
quest,quest.get_35_advancements,Get 35 Advancements,misc,epic,,legendary
quest,quest.obtain_every_type_of_horse_armor,Obtain every type of horse armor,misc,epic,,legendary
quest,quest.reach_level_30,Reach Level 30,misc,epic,,epic
quest,quest.use_a_jukebox_to_play_a_music_disc,Use a Jukebox to play a Music Disc,misc,epic,,
quest,quest.use_a_smithing_table,Use a Smithing Table,misc,epic,,epic
quest,quest.wear_1_piece_of_chain_armor,Wear 1 Piece of Chain Armor,misc,epic,,rare
quest,quest.obtain_all_banner_patterns,Obtain All Banner Patterns,misc,mythic,,
quest,quest.craft_50_unique_items,Craft 50 Unique Items,misc,rare,,rare
quest,quest.do_power_of_books_advancement,Do Power of Books Advancement,misc,rare,,
quest,quest.fill_a_bundle_with_16_bundles,Fill a bundle with 16 bundles,misc,rare,,uncommon
quest,quest.fill_a_shelf_with_shelves,Fill a shelf with shelves,misc,rare,,
quest,quest.fill_an_armor_stand_with_armor,Fill an Armor Stand with Armor,misc,rare,,epic
quest,quest.get_bullseye_advancement,"Get \""Bullseye\"" Advancement",misc,rare,,mythic
quest,quest.get_this_boat_has_legs_advancement,"Get \""This Boat Has Legs\"" Advancement",misc,rare,,epic
quest,quest.get_any_spyglass_advancement,Get any Spyglass Advancement,misc,rare,,epic
quest,quest.have_your_shield_disabled,Have your shield disabled,misc,rare,,epic
quest,quest.light_a_candle,Light a candle,misc,rare,,
quest,quest.obtain_3_unique_banner_patterns,Obtain 3 unique banner patterns,misc,rare,,rare
quest,quest.obtain_5_unique_pressure_plates,Obtain 5 unique pressure plates,misc,rare,,rare
quest,quest.obtain_6_unique_brick_blocks,Obtain 6 unique brick blocks,misc,rare,,rare
quest,quest.obtain_6_unique_buckets,Obtain 6 unique buckets,misc,rare,,legendary
quest,quest.obtain_64_coarse_dirt,Obtain 64 coarse dirt,misc,rare,,epic
quest,quest.obtain_64_glow_lichen,Obtain 64 glow lichen,misc,rare,,
quest,quest.obtain_every_type_of_seed,Obtain Every Type of Seed,misc,rare,,
quest,quest.obtain_every_type_of_torch,Obtain every type of torch,misc,rare,,uncommon
quest,quest.obtain_the_mob_kabob_advancement,Obtain the mob kabob advancement,misc,rare,,uncommon
quest,quest.say_gg_in_chat_when_this_is_the_last_remaining_slot,Say gg in chat when this is the last remaining slot,misc,rare,This can only be completed if it is the last available slot on the card,rare
quest,quest.scrape_wax_off_a_copper_block,Scrape wax off a copper block,misc,rare,,epic
quest,quest.shear_a_snow_golem,Shear a snow golem,misc,rare,,mythic
quest,quest.shoot_a_firework_from_a_crossbow,Shoot a firework from a crossbow,misc,rare,,rare
